zincid,smiles,consensus_score
ZINC000791429130,Cc1cc(C(=O)OC[C@@H]2CC3(CCC3)C(=O)O2)ccc1Br,0.5776375295451464
ZINC000111916012,CC[C@@H]1CN(C(=O)C(=O)Nc2cc(-c3ccncc3)ccc2C)C[C@H](C)O1,0.6406020396362926
ZINC000840535633,Cc1nc([C@H]2CCN(C(=O)c3cc(F)cc([N+](=O)[O-])c3Br)C2)n[nH]1,0.5473587922664047
ZINC000478639905,CC(=O)Nc1ccc(O)c(C(=O)Nc2cc(I)ccc2C)c1,0.5894956659334053
ZINC000368497716,COC(=O)[C@]12CN(C(=O)NC[C@@H](C)c3c(C)noc3C)C[C@H]1CCCC2,0.4963853504542027
ZINC000452116946,CCC(CC)(CNC(=O)c1cc(OC)c(OC)cc1Br)OC,0.5041178003447969
ZINC000827382750,CO[C@H](CS(=O)(=O)Oc1cc(Br)ccc1Cl)C1CC1,0.5008927970069315
ZINC000053847859,Cc1c(COC(=O)CSCc2ccc(C#N)cc2)cccc1[N+](=O)[O-],0.5728438394667696
ZINC000527198790,C[C@@H](NC(=O)NCC1(O)Cc2ccccc2C1)c1ccc(Br)s1,0.5872816462294078
ZINC000754358992,COc1ccc(/C=C(/C)C(=O)NCCOc2ccc(Cl)cn2)cc1F,0.5411302204339463
ZINC000270574393,COc1cccc(-c2cc(C(=O)N3CCC[C@@H]3[C@H](O)C(F)(F)F)[nH]n2)c1,0.5534093634039855
ZINC000089242615,CN1CCC[C@H]2CN(C(=O)NCC3(c4ccc(F)cc4F)CC3)CC[C@@H]21,0.5155318781229528
ZINC001047296462,N#Cc1cncc(N[C@@H]2CC[C@H](CNC(=O)c3ccc(Cl)cc3)C2)n1,0.5149178817841046
ZINC000583015169,O=C(CCN1CCCC[C@@H]1[C@H]1CCCN1)N[C@H]1CCCc2ccccc21,0.5598034423879521
ZINC000548499826,Cn1cc([N+](=O)[O-])cc1C(=O)N[C@H](c1cc(F)cc(Br)c1)C1CC1,0.5447743127205801
ZINC000194106559,COC(=O)[C@]1(C)CCN(C(=O)Nc2ccc(OC(F)F)c(C(F)(F)F)c2)C1,0.5014563357636292
ZINC000373640649,Cc1cc(Cl)c(S(=O)(=O)N2CCC[C@@H](c3ncno3)C2)cc1[N+](=O)[O-],0.4659475756814103
ZINC000467769791,CCO[C@H](CCNS(=O)(=O)c1cncc(Br)c1)C(C)C,0.4587751872075964
ZINC001124255278,CS(=O)(=O)c1cc(C(=O)Oc2ccc3cc(Br)ccc3c2)co1,0.5179351263956159
ZINC000624785357,O=C(NC[C@H]1CCN1C1CCCC1)N1CCC2(CC1)C(F)(F)C2(F)F,0.5404186332044767
ZINC000581791696,COC(=O)c1coc([C@H](C)NCc2ccc(Cn3ccccc3=O)cc2)c1,0.5836244152838523
ZINC000187779403,O=C(N[C@@H]1CCC[C@@H]1CCO)c1ccc([N+](=O)[O-])cc1Br,0.4495009655811616
ZINC000842685012,C[C@H](CC(=O)c1cccc(Br)c1)C(=O)[C@H](C#N)C(=O)NC1CC1,0.5195161768318459
ZINC000597865345,Cc1csc(C(=O)N[C@@H]2COC(C)(C)C2)c1I,0.4682959751896389
ZINC000611708110,C[C@H]1C[C@H](Nc2ncnc3ccc([N+](=O)[O-])cc32)C(=O)N1c1ccccc1,0.617337779206238
ZINC000934579927,C[C@H]1CC[C@H](C)N1C(=O)CCc1c(NC(=O)OC(C)(C)C)cnn1C,0.5523117668494003
ZINC000633188922,CC1(C)CN(C(=O)NCc2ccc(S(C)(=O)=O)c(Cl)c2)[C@H]1c1ccco1,0.4725509763740885
ZINC000792452913,COc1cc(Cl)c(Cl)cc1NC(=O)N1CCC2(COC(=O)N2)CC1,0.4281821244729136
ZINC000027055491,CCN(CC)S(=O)(=O)c1cccc(C2=N/C(=C\c3ccc(C)cc3C)C(=O)O2)c1,0.6399824112276483
ZINC001321999543,O=C(CSCc1nncn1-c1ccccc1)N[C@H]1CCCc2ccccc21,0.5962152375726286
ZINC000849853589,CC[C@@H](CSc1nnc(Cc2ccc(OC)cc2)n1N)CC(F)F,0.539040131233143
ZINC000888589270,O=C(Cc1ccccc1I)Nc1ccnn1[C@@H]1CCOC1,0.5348331535114624
ZINC000006080628,C[C@H](Sc1cc(Cl)ccc1Cl)c1nc2ccccc2c(=O)[nH]1,0.6144116161840038
ZINC000450852062,O=C(CN[C@@H]1[C@H]2CCO[C@@H]2C12CCCC2)NCc1ccc(Cl)s1,0.4186997239975523
ZINC000057307481,C[C@H](NC(=O)NCc1cccc(C(=O)NCc2ccco2)c1)c1ccccc1,0.6354971101280118
ZINC000014407493,O=C(NCc1cnn(-c2ccccc2)c1)c1cncc(Br)c1,0.5952696299425202
ZINC000655027179,C[C@@H](CC(F)(F)F)C(=O)N1CCc2sc(Br)cc2C1,0.5241069586915177
ZINC000766354692,C[C@@H](OC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CCO1)c1ccc(F)cc1Cl,0.5218360199780316
ZINC000435898537,Cc1ccc([C@@H](NCCSCc2ccccc2)[C@@H](C)S(C)(=O)=O)cc1,0.5132436841799708
ZINC000505303739,O=S(=O)(Nc1ccc(F)cc1OCC(F)(F)F)c1cccc(F)c1,0.526182942127816
ZINC000922655763,O=C(N[C@@H]1CCn2ccnc21)N1CC(Cc2cccc(Br)c2)C1,0.5558486649302956
ZINC000814893941,Cc1cc(Cl)cc2c1OCC2=NNc1cccc(S(C)(=O)=O)c1,0.5678330102261432
ZINC000926919395,COCCOc1ccc([C@H](C)NCc2nc3c(s2)CCCC3)cc1OC,0.5520287787692675
ZINC000002997676,CCCCOc1ccc(S(=O)(=O)Nc2ccc(I)cc2)cc1,0.555810131299151
ZINC001330906735,CC(C)(C)OC(=O)NC1(C(=O)N[C@@H]2CC[C@@H]3[C@H](C2)C3(F)F)CC2(CCC2)C1,0.5521759674839354
ZINC000443066897,COC(=O)c1ccc(Cl)cc1S(=O)(=O)NCCN1[C@H](C)CCC[C@H]1C,0.4867678525296333
ZINC000410577667,C[C@@H]1CSCCN1C(=O)C(=O)N1CC[C@H](CSc2ccccc2)C1,0.5466242023543882
ZINC000372839396,O=C(Nc1cccc2c1CCN(CC(F)(F)F)C2)c1ncncc1Cl,0.5810995509641974
ZINC000044687447,Cc1cc2c(o1)CC(C)(C)C[C@H]2NC(=O)Cn1cccc(C(F)(F)F)c1=O,0.5996687476642115
ZINC000057244854,O=C(Nc1cccc(Cn2cncn2)c1)c1cc2cc(Br)ccc2o1,0.5701782847806798
ZINC000436976581,C[C@H]1[C@H](C(F)(F)F)CCCN1C(=O)c1cc(I)ccc1O,0.5675135439439585
ZINC000181858068,COCc1noc([C@H](C)N(C)CCc2ccc(Br)cc2)n1,0.4458954435583273
ZINC000374570301,O=c1cc(CN2CCOc3cccc(F)c3C2)nc2ccc(Cl)cn12,0.5882660422771522
ZINC000907908914,C[C@H](NC(=O)CCc1cc(Br)cs1)C1(C(=O)O)CCOCC1,0.4649799726510318
ZINC000476550596,Cc1cc(NC(=O)CN(C#N)c2ccc(F)c(Br)c2)n(C)n1,0.4553619933922436
ZINC000493345988,COc1ccc(C(=O)N[C@H](Cc2ccccc2)[C@H](O)C(F)F)cc1F,0.5405857525378146
ZINC000042243264,COc1ccc(CC/C(O)=N/S(=O)(=O)c2cccs2)cc1OC,0.5201111905551714
ZINC000378816575,O=C(C1=Cc2cc(Br)ccc2OC1)N1CCC[C@@H](CO)CC1,0.5672040772367039
ZINC000272965661,CC(=O)c1ccccc1NC(=O)[C@H](C)N[C@H](C)c1ccc([S@@](C)=O)cc1,0.5239223465142959
ZINC000870114527,COc1ccccc1[C@H]1CN(C(=O)c2csc(Nc3ccccn3)n2)CCO1,0.5695900398749423
ZINC000780555849,O=C(O[C@@H]1C=CCC1)c1coc(-c2ccc(Br)cc2F)n1,0.5700249779584478
ZINC000628822138,CCCOc1cncc(NC(=O)C2(C(=O)Nc3c(F)cccc3F)CC2)c1,0.6114805417088771
ZINC000291023791,CC(C)OCc1nc([C@@H](C)NC(=O)N(Cc2cccnc2)C2CC2)no1,0.5036763058676821
ZINC000517270345,O[C@H](CNCc1cc(Cl)c2c(c1)OCCCO2)COc1cccc2[nH]ccc21,0.5579961615585171
ZINC000110527949,Cc1nc2c(s1)[C@H](N(C)C(=O)c1ccc([N+](=O)[O-])cc1Cl)CCC2,0.4624704472467763
ZINC000328670513,Cc1csc(-c2cccc(S(=O)(=O)N[C@@H]3CCCC[C@H]3CO)c2)n1,0.4920438124312344
ZINC000376575959,Cc1c(NC(=O)N2CCC[C@H](c3ccnn3C)C2)n(C)nc1C(F)(F)F,0.5034312013899641
ZINC000067935310,O=c1[nH]nc(Cc2nc(CCc3ccccc3)nn2-c2ccc(Cl)cc2)[nH]1,0.5906305035471748
ZINC000249979745,O=S(=O)(N[C@@H]1C[C@H]2OCCC[C@@H]12)c1cc(C(F)(F)F)ccc1Cl,0.522299260940719
ZINC000755135704,CN1C(=O)C[C@H](NC[C@H](O)c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,0.5453669380367321
ZINC000528479343,CCN(C)S(=O)(=O)N[C@@H](C)c1cc(F)c(Br)cc1F,0.4971667888370191
ZINC000017705604,O=C(CCNC(=O)c1ccco1)OCc1cc(Cl)c2c(c1)OCCCO2,0.5763856373617848
ZINC000152604006,COc1cc(C(C)=O)ccc1OC[C@H](O)COc1ccc(Br)cc1,0.5404338043337568
ZINC000193104463,C[C@@](CNC(=O)c1cc(Br)c[nH]1)(C(=O)O)c1ccccc1,0.5333246067944039
ZINC000875154327,C[C@@]1(C(=O)Nc2cc(Br)ccc2Br)CCC(=O)N1,0.4976738959933187
ZINC000552484532,Cn1c(C(=O)Nc2cccc(C(=O)NC3CC3)c2)cc2ccccc2c1=O,0.6313626047554073
ZINC000601851494,C[C@@](CO)(Cc1ccccc1F)NC(=O)[C@@H]1C[C@H]1c1ccc([N+](=O)[O-])cc1,0.5906448173378184
ZINC000455063230,CO[C@@H](CNC(=O)N[C@H]1CCOc2ccc(Br)cc21)C1CC1,0.4714088296634785
ZINC000442839466,Nc1ncc(Cl)cc1S(=O)(=O)Nc1cc(F)cc(F)c1Br,0.4599175535743833
ZINC000118848596,COc1ccc([C@H](NC(=O)CNC(C)(C)c2nccs2)C(C)C)cc1,0.5030707380048364
ZINC000121173232,O=C(c1cccnc1Oc1ccc(Br)cc1)N1CCC[C@@H](O)C1,0.5886571474412703
ZINC000497423632,Cc1cc(NC(=O)NC[C@@H]2CCCS2(=O)=O)c(F)cc1Br,0.4798362265310729
ZINC000473142943,Clc1cnc(CN2CCN(c3ncnc4sccc43)CC2)s1,0.4935453679187813
ZINC001209130668,C=CCOCc1nn(CC2CC2)c2c1CN(CCc1cc(F)cc(F)c1)CC2,0.5653509199595974
ZINC000569868092,N#Cc1cc(S(=O)(=O)N2CCC[C@@H](c3ccccn3)C2)ccc1C(F)(F)F,0.5206474410541606
ZINC000154111019,N#CCc1ccc(OC[C@H](O)COc2ccc(Br)c(F)c2)cc1,0.5236245759569127
ZINC000736501300,CCN(C(=O)[C@@H]1CCC[C@H](C(F)(F)F)C1)c1ccc(-c2nn[nH]n2)cc1,0.5698067276930114
ZINC000617049716,CC1(C)C[C@H](NC(=O)c2coc(-c3ccc(Br)cc3F)n2)CO1,0.4998830752780588
ZINC000365913720,O=C(CCOc1ccccc1Br)N1CCC(c2nc[nH]n2)CC1,0.5229573061167487
ZINC000596107359,N#Cc1cc2cccnc2nc1NC[C@H]1CCN(CCc2ccccc2)C1,0.6549952570291949
ZINC000732754514,CC(C)(C)OC(=O)NCc1nc(C(=O)NCc2cc3ccccc3[nH]2)cs1,0.5372468633157004
ZINC000547622701,Cc1ccc2c(c1)nc(CNC(=O)c1coc(C3CCCCC3)n1)n2C,0.6020242581895978
ZINC000015674248,O[C@@H]1C[C@@H](c2nc(-c3ccc(OC(F)(F)F)cc3)no2)N(Cc2ccc(F)cc2)C1,0.5837195517123519
ZINC000483114513,Cc1oc(-c2ccccc2)c(C(=O)N[C@@H]2CCN(Cc3ccc(F)cc3)C2=O)c1C,0.6560497710136659
ZINC000500638792,CC[C@@]1(CO)CCCN1C(=O)C(=O)Nc1cc(Cl)ccc1C(F)(F)F,0.54776005446298
ZINC000504250382,C[C@H](O)C[C@H](C)NC(=O)c1ccc2ncn(-c3ccc(Cl)cc3)c2c1,0.5765671365101434
ZINC000597010369,COC(=O)[C@H](c1ccccc1)N(C)Cc1cncc(Br)c1C,0.4559200306867009
ZINC000046736937,COc1ccc(Br)c(CNC(=O)CCc2cnn(-c3ccccc3)c2)c1,0.6008418529773634
ZINC000183871017,CCc1nc(CCNS(=O)(=O)c2ccc(-n3cccc3)cc2)cs1,0.5434121214344724
ZINC001166496961,Fc1nc(F)c(N2CC(c3ncn4cc(-c5ccoc5)ccc34)C2)c(Cl)n1,0.5970967702390735
ZINC000043188012,C[C@@H](NC(=O)N1CCn2cccc2[C@H]1C)c1ccc(Br)cc1,0.5603056604561453
ZINC000827805515,Cc1cnc(C(=O)Nc2nnc(C(F)(F)C(F)(F)F)s2)cc1C,0.468933415051932
ZINC000271873727,CO[C@@H]1[C@H](C)[C@H](NC(=O)N(C)Cc2nccn2CC(F)(F)F)C1(C)C,0.5319039574425348
ZINC000774335515,N#C[C@H](Cc1ccc(F)cc1F)OC(=O)c1ccc(OC(F)F)cn1,0.5762512701462074
ZINC000120582008,O=C(C[C@@H]1CCS(=O)(=O)C1)Nc1nc2c(cccc2C(F)(F)F)s1,0.5404732141089996
ZINC000476869332,Cc1ccc(-c2nc(=NS(=O)(=O)c3ccc([N+](=O)[O-])cc3C)s[nH]2)s1,0.4854173266652902
ZINC000746637670,N#Cc1cccnc1NCCNS(=O)(=O)c1ccc2nc(Cl)sc2c1,0.5125972211899201
ZINC000507722573,COc1ccc(-c2nc(CSCc3cnc(OC)nc3C)co2)cc1,0.5297304133938932
ZINC000617748150,C[C@@H](CCNC(=O)C1=Cc2cc(Br)ccc2OC1)N(C)C,0.4442721363196298
ZINC000462864969,CC(C)(C)C[C@H](O)CNc1ncnc2ccc(I)cc21,0.5721261294480235
ZINC000522727011,NC(=O)c1cc(C(=O)N[C@@H]2CSc3ccccc32)nn1-c1ccccc1,0.5486872481921089
ZINC000287742603,COc1cc2c(cc1CNC(=O)N1CCC[C@@H]1[C@@H]1CCCO1)O[C@@H](C)C2,0.5902381377795075
ZINC000632233138,C[C@@H](Oc1ccccc1Br)c1nc(CCS(C)(=O)=O)no1,0.4938848936802837
ZINC000603847638,CC(C)c1cc(CNC(=O)c2ccccc2SCc2ccco2)on1,0.6016674201009207
ZINC001248507001,O=C(Cc1ccc(O)cc1)c1nc(-c2cc(F)cc(Br)c2)no1,0.5796267722001841
ZINC000505106606,COCC[C@@H](C)NC(=O)c1cc(Cl)c(I)cc1OC,0.4922765521607218
ZINC000604775665,CC[C@H](Cc1ccc(Cl)cc1)NC(=O)Nc1cc(C)nn1C(C)(C)C,0.6149234059351825
ZINC000182919216,COc1cc(Br)c(F)cc1S(=O)(=O)Nc1ccncc1F,0.5075830027299526
ZINC000546148762,CC[C@H](CNC(=O)c1cc([N+](=O)[O-])cnc1N)Oc1cccc(Cl)c1,0.5646810988786239
ZINC000432250694,Cc1cc2c(ncnc2N2CCC[C@H]2C(=O)Nc2nc(C)c(C)s2)s1,0.45671376061358
ZINC000537667498,COC(=O)CCSc1cccc(NC(=O)C2C[C@@H](C)O[C@H](C)C2)c1,0.5225544509412268
ZINC000564603652,CCOc1cc(Br)c(F)cc1NC(=O)c1ccnc(O)c1,0.4785301248488716
ZINC000628747452,CN1CCCC[C@H](CNC(=O)c2n[nH]c(C3CC3)c2Br)C1,0.5088823861544425
ZINC000884924484,CC(C)[C@@H]1C[C@H](C(=O)N2CCc3cc(Br)c(F)cc3C2)CCO1,0.5611242741096012
ZINC000474785070,O=C(C[C@H]1CCOC1)N1CCC[C@H]1c1nc(-c2ccccc2Br)no1,0.586731641229751
ZINC000672953714,C[C@@H](CCc1ccccc1)NC(=O)NCCc1ccc(OC(F)F)cc1,0.5839946047655061
ZINC000915127721,CC(=O)Nc1cccc(NC(=S)NCc2csc(Br)c2)c1,0.5239454265280804
ZINC000270210926,COc1cccc(N2CC[C@H](N[C@@H](C)c3ncc(Br)s3)C2)c1,0.5175446765140528
ZINC000185707647,COC(=O)c1cc(-c2csc(NC(=O)c3c(O)cccc3F)n2)c[nH]1,0.4937235394699686
ZINC000015279668,N#CC1(NC(=O)CSc2nnc(-c3ccccc3Br)o2)CCCCC1,0.5045623316681294
ZINC000248013297,CC(C)NC(=O)[C@@H]1CN(Cc2cccc3ccccc32)Cc2ncn(C)c21,0.5628578458273339
ZINC000007684908,O=C(c1ccc(Cl)c(Cl)c1)N1CCC[C@@H](c2nc3ccccc3s2)C1,0.623710506636795
ZINC000808908532,COc1cc(NC(=O)CSc2nnc(-c3ccc(F)cc3)o2)ccn1,0.5266544568166853
ZINC000480416246,CC[C@@H](NC(=O)c1cnn(C)c1SC)c1cc(F)cc(Br)c1,0.5338486631307012
ZINC000084814631,COc1ccc(N2CCN(C(=O)c3ccnc(SC)c3)CC2)cc1F,0.5280762224818931
ZINC000572340755,C[C@@H](NC(=O)Nc1cc(-c2ccc(Cl)s2)nn1C)c1ccn(C)n1,0.502966087816444
ZINC000472820237,Cc1onc(-c2ccccc2)c1-c1nnc(CN2CCO[C@H](c3cccs3)C2)o1,0.6382043010494379
ZINC000776675706,CCC(CC)n1nccc1C(=O)N[C@@H](CC(=O)O)c1cccc(Cl)c1,0.536787168357322
ZINC000813637507,C[C@@]12CCN(C(=O)NCc3ccc(Br)cc3F)C[C@@H]1C2(F)F,0.5443442841421648
ZINC000135442773,O=C(Nc1ccc2c(c1)OCO2)N[C@@H]1CCCN(c2ccccc2F)C1,0.5623760781702027
ZINC000415778971,Cc1csc([C@H](NC(=O)N2CCC[C@@H]([C@@H](C)N)C2)C(F)(F)F)n1,0.3699938938497574
ZINC000097668425,Cc1n[nH]c(C)c1CCC(=O)Nc1ccc(Oc2ccccc2C#N)cc1,0.5563001438279158
ZINC000589173190,FC(F)O[C@@H]1CCCN(Cc2ncc(I)s2)C1,0.414059185340864
ZINC000531657638,COC(=O)c1cc(NCc2cnn(CC(F)(F)F)c2)cc(C)c1[N+](=O)[O-],0.5017163042860864
ZINC000593041520,CC(C)(C)OC(=O)[C@]1(C(=O)Nc2ccc3c(c2)C(=O)NC3)CC=CCC1,0.587322937057415
ZINC001472591046,O=C(Cc1cc(F)c(F)cc1F)Nc1ncc(-c2ccc([N+](=O)[O-])cc2)[nH]1,0.5084387456099276
ZINC000798975057,Cc1c(C(=O)NC[C@](O)(c2ccc(Cl)cc2)C(F)(F)F)ccn1C,0.5745971057347974
ZINC000824479987,CC(C)[C@H](CO)ONC(=O)N[C@@H](CC(F)(F)F)c1ccc(F)cc1,0.4737069915274224
ZINC000440425303,O=C(NCC(F)(F)F)c1ccccc1Sc1ccccc1[N+](=O)[O-],0.5498101876523326
ZINC001186121212,CC(=O)Nc1ccc(S(=O)(=O)N[C@H](C)c2cc(F)cc(F)c2)cc1Cl,0.5580782387730908
ZINC000263436185,C[C@@H](NC(=O)c1cc2c(cc(Br)cc2F)[nH]1)[C@@H](C)C(=O)O,0.5156219630096626
ZINC000516206355,CSc1cccc(NC(=O)c2cnn(-c3ccccn3)c2C(F)(F)F)n1,0.5229259777418823
ZINC000553226617,CC(C)Cc1nc(=Nc2ccc3c(c2)N(CC(F)F)C(=O)CS3)s[nH]1,0.5771690392819808
ZINC000665641817,CCS(=O)(=O)c1cc(Cl)cc(CNC(=O)[C@H](C)c2ccco2)c1,0.5681389510753021
ZINC000373639115,Cc1ccc(C(=O)CCC(=O)N2C[C@@H](C)O[C@@]3(CCCOC3)C2)s1,0.5729271205060245
ZINC000736792565,CC1CCN(C(=O)c2ccc(N3CCC4(C[C@H]4C(=O)O)CC3)nc2)CC1,0.5252583568026845
ZINC000452658106,O=C([C@@H]1C[C@@H]1c1ccccc1OC(F)(F)F)N1CCC[C@@H]1[C@@H]1CCC[C@@H]1O,0.6080619311039009
ZINC000175499111,CC(C)N(Cc1ccc(C#N)cc1)C(=O)[C@H](C)NC(=O)OCc1ccccc1,0.5809013851457575
ZINC000458235854,Cc1cc(C(=O)N(CCN(C)C)Cc2ccsc2)c(C)n1Cc1ccncc1,0.5101497810869438
ZINC000827821750,Cc1cc(Br)cc2c1CN(C(=O)c1cnn(C)c1Cl)CC2,0.5782119775789694
ZINC000517419381,O=C(CCC(F)(F)F)N1CCC[C@@H](NC(=O)N2CCC3(CCC3)C2)C1,0.4965781346657408
ZINC000600364090,C[C@H](CSCc1ccccc1)C(=O)Nc1cn(C)nc1-c1ccco1,0.6006158927434375
ZINC000023642186,C=CCN(Cc1ccc(Cl)s1)CN1C(=O)N[C@@H](CC(C)C)C1=O,0.4791054856725495
ZINC000019074837,O=C(CSc1ncnc2c(Cl)cc(Cl)cc12)N1CCOCC1,0.4488417915664646
ZINC000497804529,O=C(Nc1ccnn1Cc1ccc(F)cc1)c1cc([N+](=O)[O-])ccc1OC(F)F,0.6192777993472511
ZINC000370652816,Cc1cc(NC[C@@H]2CCC[C@]23NC(=O)N(C)C3=O)c2cccc(F)c2n1,0.5657902908520145
ZINC000756967792,COc1nc(C)cc(C)c1CNC(=O)C(F)(F)c1c(F)cccc1F,0.5551849676037655
ZINC000486620934,COCc1nocc1C(=O)N1CCC(OCc2ccc(Cl)c(Cl)c2)CC1,0.546413691754873
ZINC001591931487,CC(C)c1cc(CNC(=O)N2CCC[C@@H](c3ncc(C(=O)O)s3)C2)on1,0.5219612647323112
ZINC000173252095,O=C(c1ccc(Br)o1)N1CC[C@H](CSc2ccccc2)C1,0.5175216618782896
ZINC000007329421,c1cc2c(ncnc2SCCCc2nc(-c3ccccc3)no2)s1,0.5914583948004359
ZINC000638822943,COc1nsc(CN[C@@H](CCO)c2ccc(OC)cc2)c1Br,0.3965640242448534
ZINC000188441474,O=C(Nc1cccc(-c2nnco2)c1)C1(c2ccccc2Br)CC1,0.5878654178110765
ZINC000860597024,C[C@@H](CC(=O)NS(=O)(=O)c1cc(Br)cc(C#N)c1)C(F)(F)F,0.4696056549100696
ZINC000871769901,CC1(C)NC(=O)N(CCCn2ccc3c(Br)csc3c2=O)C1=O,0.4616493283791621
ZINC000826378384,Fc1ccccc1OC[C@H](Nc1cccc(-c2nn[nH]n2)n1)c1ccccc1,0.5540647048996709
ZINC000103016951,O=C(Cc1ccc(F)c(Br)c1)Nc1cnc(C2CC2)nc1,0.5349557410138375
ZINC000451350533,CC(C)O[C@]1(C(=O)N[C@@H](C)c2ccc(Br)cn2)CCOC1,0.4634536993625707
ZINC000476435825,CN(C)S(=O)(=O)c1ccccc1NS(=O)(=O)c1cccc(Cl)c1F,0.4472881468631202
ZINC001212460954,COc1cc(Cl)cnc1-c1noc(-c2c(C)onc2-c2ccccc2)n1,0.5818969981447494
ZINC000456609200,CO[C@@H]1C[C@H](N(C)C(=O)[C@H](OC2CCOCC2)c2ccccc2)C12CCC2,0.544957588548334
ZINC000512844902,Cc1nc(NC(=O)CSc2nncn2-c2cccc(Cl)c2)cs1,0.5180601107383616
ZINC000823875903,CC(C)(CC(=O)N1C[C@@H](CCN2CCCC2=O)c2ccccc21)NC(=O)O,0.5883649072050431
ZINC000608341401,Cc1nn(C)c2ncc(NS(=O)(=O)c3ccc(F)c(Br)c3)cc12,0.5542681493753733
ZINC000425094793,C[C@@H]1C[C@@H]1c1ccc([C@H]2C[C@H]2C(=O)N=c2ccn(CCC(F)(F)F)[nH]2)o1,0.5947110815290674
ZINC000437312943,N#Cc1ccc(S(=O)(=O)N(CCC(F)(F)F)CC2CC2)cc1C(F)(F)F,0.4562193724674787
ZINC000316710415,C[C@@H](Sc1ccc(Cl)cc1)C(=O)NCc1nc(C(=O)O)cs1,0.4779507553218041
ZINC000157791669,O=C(c1ccc(Br)c(O)c1)N1CC[C@@]2(O)CCCC[C@@H]2C1,0.5815206616398415
ZINC000575420955,O=S1(=O)C[C@@H](O)[C@H](N(Cc2ccccc2)Cc2ccccc2Cl)C1,0.5593775702838506
ZINC000511006699,O=C(NC[C@@H]1CCCSC1)C(=O)Nc1cc2c(cc1Br)CCC2,0.5664981248240428
ZINC000797698567,CC1=C(Br)CN(C(=O)COCc2nc3ccccc3s2)CC1,0.5581392829479396
ZINC000853131891,O[C@@H](CNC[C@H](O)c1cc(F)c(F)c(F)c1)c1ccc(Cl)c(F)c1,0.4292016326932795
ZINC000562193261,Cc1ncc2n1CC[C@@H](C(=O)N1CCC[C@@H]1c1ccc(Br)s1)C2,0.5508110686000426
ZINC000521148652,CN(C)C(=O)c1cnc(NCc2cccc(Cl)c2Cl)c(Cl)c1,0.5197132866838742
ZINC000455723871,Cc1ccc([C@@H]2COCCN2C(=O)Nc2nc(CC(F)(F)F)cs2)o1,0.5499836996066809
ZINC000537308799,CCOc1cccnc1C(=O)Nc1ccc(S(C)(=O)=O)c(C(F)F)c1,0.5376048485681066
ZINC000551060698,Cc1nc2cccc(-c3noc(-c4cc(-c5ccc(F)cc5)[nH]n4)n3)c2[nH]1,0.583366317267204
ZINC000503652382,O=C(NCCc1cc(F)c(F)c(F)c1)[C@@H]1C[C@@H]1c1ccccc1OC(F)(F)F,0.5530411041811192
ZINC000538737787,CS(=O)(=O)c1ccc(CN2CCC(C(F)(F)F)(C(F)(F)F)C2)cc1,0.4055995229348185
ZINC000427372498,CCn1cc([N+](=O)[O-])c(C(=O)NCc2coc(-c3ccc(C)cc3)n2)n1,0.5128035203049975
ZINC000773916039,COCCc1nc(C)c([C@@H](C)OC(=O)CCn2cc(Cl)cn2)s1,0.444346158001163
ZINC001116853180,COC[C@@H](NCc1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)[C@H]1CCCO1,0.5352936429460029
ZINC000065215416,CCn1c2ccsc2c(O)c(C(=O)Nc2ccc(F)cc2Cl)c1=O,0.5279322602664793
ZINC000499042870,Cc1ccccc1CN(C(=O)c1ccc2c(c1)NC(=O)CCS2)C1CC1,0.5664666624307835
ZINC000825402598,C[C@H](NC(=O)O)c1ccc(NC(=O)C(=O)N(C)Cc2ccccc2)cc1,0.5246993185519397
ZINC000130623249,CCc1cnc(CN[C@H](C)c2ccc(I)cc2)s1,0.499811230352727
ZINC000293676713,O=S(=O)(CC[C@H]1CCOC1)NCCc1csc(-c2ccccc2)n1,0.5717862481995345
ZINC000566241843,CC1(C)CN(Cc2cnc3c(C#N)cnn3c2)C[C@@](C)(C(F)(F)F)O1,0.483976912052669
ZINC000444918553,Cc1c(NC(=O)NC[C@H](CO)Cc2cc(F)c(F)c(F)c2)cnn1-c1ccccc1,0.5434872993680221
ZINC000368888254,O=C(c1ccc(Br)cc1C(F)(F)F)N1CCC12CCOCC2,0.5453716444332289
ZINC001131977980,CO[C@@H]1CCC[C@H]1C(=O)Nc1cc(F)c(Cl)cc1I,0.4890043139535378
ZINC000127589797,C[C@@H](NC(=O)N1CCc2ccccc2[C@H]1CO)c1ccccc1Br,0.5171085845805288
ZINC000667537275,O=C(Nc1cc(Cl)cc(C(F)(F)F)c1)C(=O)N1CC[C@H]2CCN[C@H]2C1,0.5461183429225608
ZINC000617082218,C[C@H](CNC(=O)CCc1ncc(-c2ccc(Cl)cc2)o1)c1ccccn1,0.5920427579025279
ZINC000223918349,O=C(Nc1ccc2c(c1)OCO2)c1cccc(S(=O)(=O)Nc2ccccc2)c1,0.6864616000644548
ZINC000677660684,O=S(=O)(N[C@@H]1CCO[C@@H]1C1CC1)c1cc(C(F)(F)F)ccc1Cl,0.5268512261090535
ZINC000051315197,O=C(OCc1nc(-c2ccc(Br)cc2)no1)c1ccc(F)c(F)c1,0.553571472588512
